,ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
1279,2021-08-08,3,8,2021,1,3,1,0,35,1,100.0,92,1,16,3704.05
1280,2021-09-09,3,9,2021,1,3,1,0,35,2,80.99,92,1,15,2834.65
1281,2021-10-10,4,10,2021,1,7,1,1,38,1,89.27,92,0,2,3392.26
1282,2020-10-10,4,10,2020,1,3,1,0,41,1,81.91,92,1,17,3358.31
1283,2020-11-11,4,11,2020,1,1,1,1,50,0,100.0,92,1,14,7310.0
1284,2021-11-11,4,11,2021,1,3,1,0,21,2,100.0,92,1,1,2203.11
1285,2021-01-01,1,1,2021,1,14,0,0,43,2,62.72,92,0,2,2696.96
1286,2021-02-02,1,2,2021,1,3,1,1,32,1,100.0,92,1,17,3376.64
1287,2021-04-04,2,4,2021,1,14,0,0,6,2,90.19,92,0,0,541.14
1288,2020-05-05,2,5,2020,1,5,0,1,66,1,92.95,92,0,11,6134.7
1289,2020-02-02,1,2,2020,1,6,1,0,41,1,82.5,87,1,3,3382.5
1290,2020-04-04,2,4,2020,1,3,1,0,23,2,97.42,87,0,11,2240.66
1291,2021-06-06,2,6,2021,1,3,1,1,43,1,92.16,87,0,11,3962.88
1292,2021-08-08,3,8,2021,1,14,1,0,24,2,70.22,87,0,13,1685.28
1293,2020-09-09,3,9,2020,1,3,1,0,22,2,83.38,87,1,3,1834.36
1294,2020-10-10,4,10,2020,0,12,1,0,26,2,73.73,87,1,16,1916.98
1295,2020-11-11,4,11,2020,1,3,1,1,35,2,74.6,87,0,11,2611.0
1296,2020-11-11,4,11,2020,0,12,1,0,47,1,77.24,87,1,8,3630.28
1297,2021-11-11,4,11,2021,1,3,1,0,50,1,100.0,87,1,17,5090.5
1298,2021-01-01,1,1,2021,1,9,1,0,45,1,87.77,87,1,1,3949.65
1299,2020-02-02,1,2,2020,1,3,1,1,39,1,89.53,87,0,11,3491.67
1300,2021-03-03,1,3,2021,1,15,1,0,23,2,89.53,87,1,17,2059.19
1301,2021-05-05,2,5,2021,1,1,0,0,42,1,75.48,87,1,16,3170.16
1302,2020-06-06,2,6,2020,1,7,1,0,20,2,89.53,87,1,17,1790.6
1303,2021-07-07,3,7,2021,1,3,1,1,33,2,71.09,87,1,1,2345.97
1304,2020-08-08,3,8,2020,1,6,1,1,34,1,100.0,87,0,9,3580.88
1305,2021-09-09,3,9,2021,1,2,1,1,49,1,100.0,87,1,17,4946.06
1306,2021-10-10,4,10,2021,1,3,1,0,39,1,90.4,87,0,6,3525.6
1307,2021-10-10,4,10,2021,1,7,1,0,36,1,100.0,87,0,9,3602.16
1308,2021-11-11,4,11,2021,1,3,1,1,50,1,86.01,87,1,12,4300.5
1309,2020-11-11,4,11,2020,1,1,1,0,29,1,100.0,87,0,11,4498.19
1310,2021-12-12,4,12,2021,1,3,1,1,30,1,100.0,87,1,12,3023.1
1311,2020-01-01,1,1,2020,1,0,1,1,41,1,86.89,87,0,6,3562.49
1312,2021-02-02,1,2,2021,1,3,1,0,28,2,58.58,87,0,13,1640.24
1313,2020-03-03,1,3,2020,1,14,1,1,45,1,100.0,87,1,14,4739.4
1314,2020-05-05,2,5,2020,0,12,0,1,16,2,75.48,87,1,8,1207.68
1315,2021-01-01,1,1,2021,1,3,1,1,36,1,100.0,121,0,6,4228.2
1316,2020-04-04,2,4,2020,1,11,1,1,41,1,100.0,121,1,12,4815.45
1317,2021-05-05,2,5,2021,1,3,1,0,50,0,100.0,121,0,6,7083.0
1318,2021-07-07,3,7,2021,1,14,1,0,40,1,100.0,121,0,9,4601.2
1319,2021-09-09,3,9,2021,1,3,1,0,49,1,100.0,121,0,11,6467.02
1320,2020-10-10,4,10,2020,1,3,0,0,45,1,100.0,121,1,1,5012.55
1321,2020-11-11,4,11,2020,1,3,1,1,47,1,100.0,121,0,5,5121.59
1322,2020-11-11,4,11,2020,0,13,1,0,21,2,100.0,121,0,9,2441.04
1323,2020-11-11,4,11,2020,1,3,1,0,32,1,100.0,121,0,6,4262.08
1324,2020-12-12,4,12,2020,0,12,1,0,47,1,100.0,121,1,3,6658.02
1325,2021-02-02,1,2,2021,1,15,1,0,38,1,100.0,121,0,5,4509.08
1326,2021-03-03,1,3,2021,1,14,1,1,41,1,100.0,121,0,13,4716.23
1327,2021-05-05,2,5,2021,1,9,1,0,21,2,100.0,121,0,7,2390.22
1328,2021-06-06,2,6,2021,1,1,1,0,41,1,100.0,121,1,1,4666.62
1329,2020-07-07,3,7,2020,1,5,1,1,38,1,100.0,121,1,14,5383.08
1330,2021-08-08,3,8,2021,0,13,1,1,25,2,99.29,121,1,1,2482.25
1331,2021-09-09,3,9,2021,1,3,1,1,48,1,100.0,121,0,6,5288.64
1332,2020-10-10,4,10,2020,0,12,1,0,22,2,99.29,121,1,17,2184.38
1333,2021-10-10,4,10,2021,1,6,1,1,28,2,100.0,121,0,9,2881.76
1334,2020-11-11,4,11,2020,1,3,1,1,47,1,100.0,121,1,16,6203.06
1335,2021-11-11,4,11,2021,1,3,0,1,49,1,100.0,121,1,12,6763.47
1336,2020-11-11,4,11,2020,1,8,1,1,45,1,100.0,121,0,10,5884.65
1337,2021-12-12,4,12,2021,1,14,1,0,28,1,100.0,121,1,8,3559.64
1338,2021-01-01,1,1,2021,1,5,1,0,29,2,57.53,121,0,9,1668.37
1339,2021-02-02,1,2,2021,1,14,1,1,39,1,100.0,121,0,0,4890.6
1340,2021-05-05,2,5,2021,1,7,1,0,46,1,100.0,121,1,4,5235.72
1341,2021-05-05,2,5,2021,1,3,0,1,38,1,100.0,121,0,2,4325.16
1342,2020-01-01,1,1,2020,1,6,1,1,41,2,47.29,50,1,4,1938.89
1343,2021-03-03,1,3,2021,1,14,1,0,50,2,49.81,50,1,17,2490.5
1344,2020-05-05,2,5,2020,1,3,1,0,43,2,53.83,50,1,3,2314.69
1345,2021-07-07,3,7,2021,1,14,1,1,29,2,43.27,50,1,1,1254.83
1346,2021-09-09,3,9,2021,1,3,1,1,30,2,42.76,50,1,12,1282.8
1347,2021-10-10,4,10,2021,1,15,0,0,25,2,53.83,50,1,17,1345.75
1348,2021-11-11,4,11,2021,1,0,1,0,49,2,44.78,50,0,5,2194.22
1349,2020-11-11,4,11,2020,0,13,1,1,40,2,49.3,50,0,10,1972.0
1350,2020-11-11,4,11,2020,1,3,1,0,41,2,44.78,50,0,10,1835.98
1351,2020-12-12,4,12,2020,1,6,1,0,21,2,53.33,50,0,13,1119.93
1352,2021-01-01,1,1,2021,1,14,1,0,46,2,45.28,50,0,11,2082.88
1353,2020-03-03,1,3,2020,1,14,1,0,39,2,40.25,50,0,9,1569.75
1354,2021-05-05,2,5,2021,1,9,1,1,45,2,59.87,50,1,8,2694.15
1355,2020-06-06,2,6,2020,1,0,1,1,21,2,59.87,50,0,6,1257.27
1356,2021-07-07,3,7,2021,1,5,1,0,44,2,58.36,50,1,1,2567.84
1357,2021-08-08,3,8,2021,0,13,1,0,44,2,59.87,50,0,0,2634.28
1358,2020-09-09,3,9,2020,1,3,1,0,29,2,51.82,50,1,8,1502.78
1359,2021-10-10,4,10,2021,1,3,1,0,34,2,49.3,50,1,17,1676.2
1360,2020-10-10,4,10,2020,1,14,1,0,39,2,56.85,50,0,6,2217.15
1361,2021-11-11,4,11,2021,1,1,1,0,38,1,100.0,50,1,16,6832.02
1362,2020-11-11,4,11,2020,1,14,1,1,24,2,79.86,50,0,7,1916.64
1363,2021-11-11,4,11,2021,1,3,1,1,29,0,100.0,50,0,0,7110.8
1364,2020-12-12,4,12,2020,1,3,1,1,30,1,100.0,50,0,10,5302.8
1365,2020-01-01,1,1,2020,1,5,1,1,20,2,100.0,50,0,9,2730.0
1366,2020-02-02,1,2,2020,1,14,1,0,39,0,100.0,50,0,13,7827.3
1367,2020-05-05,2,5,2020,1,7,1,0,35,2,59.87,50,1,4,2095.45
1368,2021-05-05,2,5,2021,1,3,0,1,26,2,59.87,50,1,8,1556.62
1369,2020-03-03,1,3,2020,1,3,1,0,44,1,100.0,148,0,2,5565.12
1370,2021-05-05,2,5,2021,1,1,1,0,28,1,100.0,148,0,0,3583.16
1371,2021-07-07,3,7,2021,1,14,1,1,31,1,100.0,148,1,1,4705.18
1372,2020-09-09,3,9,2020,1,9,1,1,29,1,100.0,148,1,4,4444.54
1373,2021-10-10,4,10,2021,1,14,1,1,32,1,100.0,148,0,11,4618.88
1374,2021-11-11,4,11,2021,1,5,1,1,33,1,100.0,148,0,6,4910.4
1375,2021-11-11,4,11,2021,1,3,1,1,44,1,100.0,148,0,7,5565.12
1376,2020-11-11,4,11,2020,1,9,1,1,32,1,100.0,148,0,2,4237.76
1377,2021-01-01,1,1,2021,1,3,1,0,41,1,100.0,148,0,2,5673.58
1378,2021-02-02,1,2,2021,1,11,1,0,35,1,100.0,148,1,8,5260.15
1379,2021-04-04,2,4,2021,1,3,1,0,44,1,100.0,148,0,5,6350.96
1380,2021-05-05,2,5,2021,1,3,1,0,26,1,100.0,148,1,3,3559.4
1381,2020-06-06,2,6,2020,0,12,1,1,20,2,100.0,148,1,4,2410.6
1382,2021-08-08,3,8,2021,0,12,1,1,48,1,100.0,148,1,14,5713.92
1383,2021-08-08,3,8,2021,1,3,1,0,34,1,100.0,148,0,2,4300.32
1384,2021-09-09,3,9,2021,1,2,1,1,49,0,100.0,148,1,1,7947.31
1385,2021-10-10,4,10,2021,1,3,1,1,40,1,100.0,148,1,17,5356.8
1386,2021-11-11,4,11,2021,1,1,1,1,45,0,100.0,148,0,0,7901.1
1387,2021-11-11,4,11,2021,1,3,1,1,50,1,100.0,148,0,7,6101.0
1388,2021-11-11,4,11,2021,1,8,1,1,38,1,100.0,148,0,10,6276.46
1389,2020-12-12,4,12,2020,1,3,1,0,25,1,100.0,148,0,11,4203.5
1390,2020-01-01,1,1,2020,1,7,1,0,28,2,58.18,148,1,16,1629.04
1391,2020-02-02,1,2,2020,1,3,1,1,49,1,67.14,148,0,5,3289.86
1392,2021-03-03,1,3,2021,1,14,1,1,49,1,100.0,148,1,1,6862.94
1393,2020-03-03,1,3,2020,1,3,1,0,42,2,61.29,71,0,6,2574.18
1394,2020-05-05,2,5,2020,0,4,1,0,23,2,57.73,71,0,11,1327.79
1395,2021-09-09,3,9,2021,1,5,1,0,29,2,81.25,71,0,13,2356.25
1396,2021-10-10,4,10,2021,1,6,1,1,25,2,80.54,71,1,1,2013.5
1397,2020-11-11,4,11,2020,1,3,1,0,39,2,71.98,71,0,0,2807.22
1398,2020-11-11,4,11,2020,1,14,1,1,44,1,69.84,71,0,2,3072.96
1399,2021-11-11,4,11,2021,1,8,1,0,25,2,76.26,71,0,5,1906.5
1400,2021-12-12,4,12,2021,1,1,1,1,45,1,76.26,71,1,15,3431.7
1401,2021-01-01,1,1,2021,1,3,1,1,25,2,83.39,71,0,11,2084.75
1402,2021-03-03,1,3,2021,1,15,1,0,37,2,57.73,71,0,11,2136.01
1403,2020-04-04,2,4,2020,1,3,1,1,30,2,66.99,71,1,3,2009.7
1404,2021-07-07,3,7,2021,1,1,1,0,36,2,75.55,71,0,0,2719.8
1405,2020-08-08,3,8,2020,1,3,1,1,26,2,60.58,71,1,15,1575.08
1406,2020-09-09,3,9,2020,1,1,1,0,23,2,73.41,71,0,6,1688.43
1407,2020-10-10,4,10,2020,1,3,1,0,23,2,72.7,71,1,14,1672.1
1408,2020-10-10,4,10,2020,1,0,1,1,25,2,66.99,71,0,9,1674.75
1409,2020-11-11,4,11,2020,1,3,1,1,21,1,100.0,71,1,1,3472.98
1410,2021-11-11,4,11,2021,1,3,1,1,26,2,63.43,71,0,2,1649.18
1411,2021-01-01,1,1,2021,1,14,0,0,44,1,85.25,71,1,8,3751.0
1412,2020-02-02,1,2,2020,1,3,1,0,24,1,100.0,71,0,7,4536.0
1413,2021-04-04,2,4,2021,1,14,0,0,66,1,66.99,71,1,8,4421.34
1414,2021-05-05,2,5,2021,1,5,0,1,36,2,57.73,71,1,12,2078.28
1415,2021-03-03,1,3,2021,1,3,1,0,36,1,85.25,73,1,4,3069.0
1416,2020-05-05,2,5,2020,0,4,1,0,22,2,77.9,73,0,0,1713.8
1417,2020-09-09,3,9,2020,1,5,1,0,25,2,60.26,73,1,8,1506.5
1418,2021-10-10,4,10,2021,1,3,1,0,37,2,72.76,73,0,0,2692.12
1419,2020-11-11,4,11,2020,1,9,1,1,32,2,75.69,73,1,1,2422.08
1420,2020-11-11,4,11,2020,1,14,1,1,47,1,74.22,73,0,6,3488.34
1421,2020-11-11,4,11,2020,1,10,1,1,37,2,69.82,73,1,1,2583.34
1422,2021-12-12,4,12,2021,1,1,1,0,20,2,62.47,73,0,9,1249.4
1423,2021-01-01,1,1,2021,1,3,1,1,41,1,82.31,73,0,10,3374.71
1424,2021-02-02,1,2,2021,1,14,1,1,21,2,60.26,73,0,7,1265.46
1425,2020-04-04,2,4,2020,0,13,1,1,22,2,76.43,73,0,0,1681.46
1426,2020-07-07,3,7,2020,1,1,1,0,40,1,80.1,73,0,9,3204.0
1427,2020-08-08,3,8,2020,1,1,1,0,32,2,74.96,73,1,12,2398.72
1428,2021-09-09,3,9,2021,1,2,1,1,36,2,66.14,73,1,1,2381.04
1429,2020-10-10,4,10,2020,1,3,1,0,27,2,72.02,73,0,11,1944.54
1430,2021-10-10,4,10,2021,1,3,1,0,26,2,87.45,73,1,4,2273.7
1431,2021-11-11,4,11,2021,0,12,1,1,30,2,70.55,73,1,3,2116.5
1432,2021-11-11,4,11,2021,1,3,1,0,23,2,56.84,73,1,4,1307.32
1433,2021-11-11,4,11,2021,1,3,1,0,29,2,59.53,73,1,4,1726.37
1434,2021-01-01,1,1,2021,1,14,0,1,21,2,60.37,73,0,7,1267.77
1435,2020-02-02,1,2,2020,1,3,1,0,34,1,100.0,73,1,4,3441.82
1436,2021-04-04,2,4,2021,1,14,0,1,26,2,76.43,73,0,13,1987.18
1437,2020-05-05,2,5,2020,1,5,0,1,60,1,64.67,73,0,6,3880.2
1438,2020-01-01,1,1,2020,1,3,1,1,35,2,55.49,57,1,4,1942.15
1439,2021-04-04,2,4,2021,1,1,1,0,47,1,69.36,57,0,7,3259.92
1440,2020-06-06,2,6,2020,1,1,1,0,20,2,60.69,57,1,16,1213.8
1441,2020-08-08,3,8,2020,1,3,1,0,20,2,54.33,57,0,9,1086.6
1442,2021-09-09,3,9,2021,1,0,1,1,25,2,65.31,57,1,15,1632.75
1443,2021-10-10,4,10,2021,1,3,1,1,25,2,69.36,57,1,3,1734.0
1444,2021-11-11,4,11,2021,1,3,1,1,27,2,68.78,57,1,17,1857.06
1445,2020-11-11,4,11,2020,1,11,1,1,31,2,60.11,57,0,11,1863.41
1446,2020-11-11,4,11,2020,1,1,1,1,44,2,66.47,57,1,15,2924.68
1447,2021-12-12,4,12,2021,0,12,1,0,49,2,46.82,57,0,7,2294.18
1448,2020-02-02,1,2,2020,1,3,1,0,26,2,56.07,57,0,13,1457.82
1449,2021-03-03,1,3,2021,1,3,1,0,36,2,54.33,57,1,8,1955.88
1450,2020-05-05,2,5,2020,1,11,1,1,44,2,52.6,57,0,13,2314.4
1451,2021-06-06,2,6,2021,1,3,1,0,28,2,46.82,57,0,11,1310.96
1452,2020-07-07,3,7,2020,1,14,1,0,45,2,64.74,57,0,5,2913.3
1453,2020-08-08,3,8,2020,1,14,1,1,29,2,46.82,57,0,13,1357.78
1454,2021-09-09,3,9,2021,1,1,1,1,40,2,53.75,57,0,11,2150.0
1455,2021-10-10,4,10,2021,0,12,1,1,45,2,61.85,57,1,15,2783.25
1456,2021-10-10,4,10,2021,1,15,1,1,44,2,53.18,57,1,4,2339.92
1457,2020-11-11,4,11,2020,1,1,1,0,25,2,69.16,57,0,9,1729.0
1458,2020-11-11,4,11,2020,1,3,1,0,45,1,100.0,57,1,16,5972.4
1459,2020-12-12,4,12,2020,1,1,1,0,48,2,47.4,57,1,4,2275.2
1460,2021-12-12,4,12,2021,1,3,1,1,44,2,60.76,57,1,3,2673.44
1461,2020-01-01,1,1,2020,1,14,1,1,25,2,97.27,57,1,17,2431.75
1462,2021-02-02,1,2,2021,1,1,1,0,22,2,91.76,57,1,16,2018.72
1463,2021-03-03,1,3,2021,1,3,1,1,31,2,50.29,57,0,6,1558.99
1464,2020-05-05,2,5,2020,1,2,1,0,21,2,52.6,57,1,16,1104.6
1465,2021-05-05,2,5,2021,1,3,0,1,55,2,46.82,57,0,6,2575.1
1466,2021-02-02,1,2,2021,1,1,1,0,25,2,100.0,112,0,7,2845.75
1467,2021-04-04,2,4,2021,1,8,1,0,35,1,98.05,112,0,11,3431.75
1468,2020-07-07,3,7,2020,1,3,1,1,35,1,93.54,112,1,8,3273.9
1469,2021-08-08,3,8,2021,1,14,1,0,43,1,95.8,112,1,1,4119.4
1470,2021-10-10,4,10,2021,1,14,1,1,44,1,100.0,112,1,3,5355.68
1471,2021-10-10,4,10,2021,1,14,1,0,50,1,100.0,112,1,8,5747.5
1472,2020-11-11,4,11,2020,1,3,1,1,48,1,100.0,112,1,16,5355.36
1473,2020-11-11,4,11,2020,1,3,1,1,25,2,100.0,112,1,8,2535.75
1474,2021-12-12,4,12,2021,1,14,1,0,39,1,100.0,112,0,10,4351.23
1475,2021-01-01,1,1,2021,1,3,1,1,25,2,90.16,112,0,2,2254.0
1476,2020-02-02,1,2,2020,1,8,1,1,32,2,91.29,112,1,12,2921.28
1477,2021-04-04,2,4,2021,1,1,1,1,20,2,100.0,112,1,1,2299.0
1478,2021-05-05,2,5,2021,1,8,1,0,26,2,100.0,112,0,11,2637.18
1479,2021-06-06,2,6,2021,1,9,1,1,42,1,100.0,112,0,9,4307.52
1480,2021-07-07,3,7,2021,1,3,1,1,21,2,100.0,112,1,8,2153.76
1481,2020-08-08,3,8,2020,0,12,1,0,34,1,100.0,112,0,9,3716.88
1482,2021-09-09,3,9,2021,1,3,1,1,47,1,100.0,112,0,11,5455.76
1483,2020-10-10,4,10,2020,1,3,1,1,21,2,100.0,112,0,10,2650.62
1484,2020-11-11,4,11,2020,0,13,1,1,48,1,100.0,112,0,6,6437.28
1485,2021-11-11,4,11,2021,1,1,1,1,30,2,87.78,112,0,5,2633.4
1486,2020-11-11,4,11,2020,1,0,1,1,27,2,84.39,112,0,0,2278.53
1487,2020-01-01,1,1,2020,1,14,1,0,50,1,96.92,112,1,15,4846.0
1488,2021-02-02,1,2,2021,1,0,1,1,38,1,100.0,112,0,6,4197.1
1489,2021-03-03,1,3,2021,1,6,1,1,45,1,100.0,112,1,8,4597.65
1490,2021-04-04,2,4,2021,1,3,1,1,46,1,100.0,112,1,14,5287.7
1491,2021-05-05,2,5,2021,1,11,0,0,35,1,100.0,112,0,6,3550.05
1492,2020-03-03,1,3,2020,1,3,1,1,29,2,59.37,50,1,4,1721.73
1493,2021-05-05,2,5,2021,1,6,1,0,50,2,59.87,50,1,14,2993.5
1494,2021-07-07,3,7,2021,1,3,1,1,26,2,49.81,50,1,16,1295.06
1495,2021-09-09,3,9,2021,1,5,1,0,47,2,56.85,50,1,12,2671.95
1496,2021-10-10,4,10,2021,1,1,1,1,23,2,53.33,50,1,15,1226.59
1497,2021-11-11,4,11,2021,1,9,1,1,34,2,42.76,50,0,9,1453.84
1498,2021-11-11,4,11,2021,1,3,1,1,34,2,53.83,50,0,13,1830.22
1499,2020-11-11,4,11,2020,1,10,1,1,47,2,53.83,50,0,6,2530.01
1500,2021-12-12,4,12,2021,1,1,1,0,45,2,49.81,50,1,1,2241.45
1501,2021-01-01,1,1,2021,1,3,1,0,45,2,53.33,50,1,15,2399.85
1502,2020-02-02,1,2,2020,1,14,1,1,36,2,43.27,50,0,11,1557.72
1503,2020-04-04,2,4,2020,1,3,1,1,21,2,40.25,50,1,3,845.25
1504,2020-07-07,3,7,2020,1,3,1,0,28,2,48.3,50,0,10,1352.4
1505,2021-08-08,3,8,2021,0,4,1,1,35,2,45.28,50,1,4,1584.8
1506,2021-09-09,3,9,2021,1,3,1,0,50,2,52.32,50,1,8,2616.0
1507,2021-10-10,4,10,2021,1,3,1,1,22,2,51.32,50,1,4,1129.04
1508,2021-10-10,4,10,2021,1,3,1,0,45,2,49.3,50,0,9,2218.5
1509,2021-11-11,4,11,2021,0,12,1,1,48,2,42.26,50,0,0,2028.48
1510,2020-11-11,4,11,2020,1,3,1,1,20,2,87.96,50,0,2,1759.2
1511,2020-11-11,4,11,2020,1,1,1,0,27,2,36.21,50,0,6,977.67
1512,2020-01-01,1,1,2020,1,14,0,0,38,2,38.5,50,1,16,1463.0
1513,2021-02-02,1,2,2021,1,3,1,1,32,1,100.0,50,1,1,3970.56
1514,2020-04-04,2,4,2020,1,14,0,1,64,2,40.25,50,0,11,2576.0
1515,2020-05-05,2,5,2020,1,5,0,0,37,2,60.37,50,1,3,2233.69
1516,2021-02-02,1,2,2021,1,3,1,1,28,2,88.63,109,1,12,2481.64
1517,2020-04-04,2,4,2020,1,8,1,1,39,1,100.0,109,0,2,4651.53
1518,2021-06-06,2,6,2021,1,3,1,0,41,1,94.1,109,1,16,3858.1
1519,2021-08-08,3,8,2021,1,14,1,1,40,1,87.54,109,1,14,3501.6
1520,2020-10-10,4,10,2020,1,14,1,1,49,1,100.0,109,0,2,6433.7
1521,2020-01-01,1,1,2020,1,2,1,1,27,2,98.48,109,0,9,2658.96
1522,2021-02-02,1,2,2021,1,8,1,0,34,1,100.0,109,0,6,3608.76
1523,2021-04-04,2,4,2021,1,6,1,0,23,2,96.29,109,1,15,2214.67
1524,2021-05-05,2,5,2021,1,14,1,0,31,2,88.63,109,1,16,2747.53
1525,2021-06-06,2,6,2021,1,3,0,0,34,1,97.38,109,0,5,3310.92
1526,2021-07-07,3,7,2021,1,0,1,1,25,2,95.2,109,1,15,2380.0
1527,2020-08-08,3,8,2020,1,3,1,0,22,2,100.0,109,1,3,2310.88
1528,2021-09-09,3,9,2021,1,1,1,0,32,1,100.0,109,0,5,4061.76
1529,2020-10-10,4,10,2020,1,1,1,1,31,1,100.0,109,1,4,3493.7
1530,2021-11-11,4,11,2021,1,15,1,0,25,2,100.0,109,1,1,2872.25
1531,2021-11-11,4,11,2021,1,3,1,0,47,1,87.54,109,1,16,4114.38
1532,2021-11-11,4,11,2021,1,0,1,1,21,2,50.65,109,0,11,1063.65
1533,2021-12-12,4,12,2021,1,9,1,0,28,2,71.73,109,0,0,2008.44
1534,2020-02-02,1,2,2020,1,0,1,1,46,1,94.1,109,0,11,4328.6
1535,2020-03-03,1,3,2020,1,3,0,1,33,2,41.71,109,0,13,1376.43
1536,2020-03-03,1,3,2020,1,3,1,0,43,1,100.0,109,1,17,5552.16
1537,2021-04-04,2,4,2021,1,8,0,1,38,1,96.29,109,1,8,3659.02
1538,2020-05-05,2,5,2020,1,3,1,1,47,1,88.63,109,0,2,4165.61
1539,2021-01-01,1,1,2021,1,3,1,0,45,2,31.2,33,0,6,1404.0
1540,2020-03-03,1,3,2020,1,15,1,0,20,2,35.51,33,0,6,710.2
1541,2020-05-05,2,5,2020,0,4,1,1,45,2,37.84,33,0,11,1702.8
1542,2021-09-09,3,9,2021,1,14,1,0,36,2,33.19,33,0,11,1194.84
1543,2021-10-10,4,10,2021,1,14,1,1,37,2,27.22,33,1,4,1007.14
1544,2020-11-11,4,11,2020,1,3,1,1,31,2,31.53,33,0,7,977.43
1545,2020-11-11,4,11,2020,1,14,1,0,39,2,36.84,33,1,12,1436.76
1546,2021-11-11,4,11,2021,1,8,1,0,26,2,29.21,33,0,13,759.46
1547,2021-12-12,4,12,2021,1,3,1,1,32,2,37.17,33,0,11,1189.44
1548,2020-01-01,1,1,2020,0,13,1,1,20,2,34.19,33,1,12,683.8
1549,2021-03-03,1,3,2021,1,1,1,1,42,2,29.21,33,1,1,1226.82
1550,2021-04-04,2,4,2021,0,12,1,1,33,2,29.54,33,0,5,974.82
1551,2021-08-08,3,8,2021,1,3,1,0,20,2,28.88,33,1,8,577.6
1552,2020-09-09,3,9,2020,1,3,1,0,29,2,38.17,33,0,9,1106.93
1553,2020-10-10,4,10,2020,1,3,1,0,23,2,30.2,33,0,11,694.6
1554,2020-10-10,4,10,2020,1,14,1,1,39,2,29.54,33,1,15,1152.06
1555,2020-11-11,4,11,2020,1,10,1,0,20,2,100.0,33,1,1,2624.0
1556,2020-11-11,4,11,2020,1,3,1,0,45,1,81.91,33,1,8,3685.95
1557,2020-11-11,4,11,2020,1,3,1,0,20,2,35.18,33,1,15,703.6
1558,2020-12-12,4,12,2020,1,3,1,0,48,0,100.0,33,0,0,9720.0
1559,2020-01-01,1,1,2020,1,14,0,1,23,2,36.29,33,0,11,834.67
1560,2020-02-02,1,2,2020,1,3,1,0,32,2,70.56,33,0,7,2257.92
1561,2020-03-03,1,3,2020,1,5,1,0,33,0,100.0,33,0,6,8344.71
1562,2020-04-04,2,4,2020,1,3,1,0,61,2,29.54,33,1,3,1801.94
1563,2020-05-05,2,5,2020,1,5,0,0,45,2,26.88,33,1,3,1209.6
1564,2020-02-02,1,2,2020,1,1,1,1,38,1,83.03,76,0,0,3155.14
1565,2020-04-04,2,4,2020,1,8,1,0,34,2,83.79,76,0,9,2848.86
1566,2021-07-07,3,7,2021,1,3,1,0,43,1,83.03,76,1,4,3570.29
1567,2020-08-08,3,8,2020,1,14,1,0,47,1,83.03,76,1,17,3902.41
1568,2020-10-10,4,10,2020,1,1,1,0,22,2,67.03,76,1,15,1474.66
1569,2020-10-10,4,10,2020,1,14,1,0,29,2,75.41,76,0,6,2186.89
1570,2021-11-11,4,11,2021,1,3,1,1,28,2,68.55,76,1,3,1919.4
1571,2021-11-11,4,11,2021,1,3,1,1,40,1,91.4,76,1,1,3656.0
1572,2021-12-12,4,12,2021,1,14,1,1,25,2,73.88,76,0,10,1847.0
1573,2020-01-01,1,1,2020,1,2,1,1,30,2,61.7,76,0,0,1851.0
1574,2021-02-02,1,2,2021,1,8,1,0,38,2,69.31,76,1,1,2633.78
1575,2020-04-04,2,4,2020,0,13,1,1,36,1,87.6,76,0,0,3153.6
1576,2021-05-05,2,5,2021,1,14,1,0,32,2,87.6,76,0,7,2803.2
1577,2020-06-06,2,6,2020,1,9,1,1,37,2,62.46,76,0,5,2311.02
1578,2021-07-07,3,7,2021,1,3,1,0,30,2,79.98,76,0,7,2399.4
1579,2021-08-08,3,8,2021,0,12,1,1,39,2,70.08,76,0,6,2733.12
1580,2021-09-09,3,9,2021,1,3,1,0,32,2,65.51,76,0,9,2096.32
1581,2020-10-10,4,10,2020,1,1,1,1,47,2,63.22,76,1,3,2971.34
1582,2020-11-11,4,11,2020,0,13,1,0,26,2,86.83,76,1,17,2257.58
1583,2021-11-11,4,11,2021,1,1,1,1,37,1,94.43,76,1,8,3493.91
1584,2020-11-11,4,11,2020,1,3,1,0,55,1,79.98,76,1,12,4398.9
1585,2020-01-01,1,1,2020,1,1,1,1,21,1,100.0,76,0,10,3595.62
1586,2021-02-02,1,2,2021,1,15,1,0,23,2,100.0,76,0,0,2443.29
1587,2021-03-03,1,3,2021,1,3,1,0,49,1,81.4,76,1,16,3988.6
1588,2020-04-04,2,4,2020,1,6,1,1,59,1,87.6,76,1,15,5168.4
1589,2021-05-05,2,5,2021,1,15,1,1,32,2,87.6,76,0,13,2803.2
1590,2020-02-02,1,2,2020,1,3,1,1,43,1,100.0,122,1,14,6341.21
1591,2020-04-04,2,4,2020,1,3,1,0,41,1,100.0,122,1,17,5189.78
1592,2020-06-06,2,6,2020,1,3,1,1,45,1,100.0,122,1,14,6027.75
1593,2021-08-08,3,8,2021,1,14,1,1,33,1,100.0,122,0,2,3366.0
